cnt,clinical_trial_status,progression_bin,symptom_burden_bin,tx_class,tx_modality,tx_specific,visual_status_bin,site
45,,,NOT_MENTIONED,VINCA ALKALOID,,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
45,,,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
45,,,SYMPTOM_PRESENT,PLATINUM,,NOT_MENTIONED,,boston_childrens
45,,,SYMPTOM_PRESENT,,SURGERY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
45,,,SYMPTOM_PRESENT,,,NOT_MENTIONED,DECLINING,boston_childrens
45,,,,MEK,TARGETED_THERAPY,,,boston_childrens
45,,,,MEK,,,,boston_childrens
44,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,,,
44,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,CHEMOTHERAPY,,,,
44,NOT_MENTIONED,STABLE,SYMPTOM_PRESENT,,,,,
44,NOT_MENTIONED,,NOT_MENTIONED,,TARGETED_THERAPY,,,
44,NOT_MENTIONED,,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,,NOT_MENTIONED,
44,NOT_MENTIONED,,SYMPTOM_PRESENT,ALKYLATING,,,NOT_MENTIONED,
44,NOT_MENTIONED,,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,CARBOPLATIN,,
44,NOT_MENTIONED,,SYMPTOM_PRESENT,PLATINUM,,CARBOPLATIN,,
44,NOT_MENTIONED,,SYMPTOM_PRESENT,,CHEMOTHERAPY,CARBOPLATIN,,
44,NOT_MENTIONED,,SYMPTOM_PRESENT,,,CARBOPLATIN,,
44,NOT_MENTIONED,,,CHEMOTHERAPY,CHEMOTHERAPY,,DECLINING,
44,NOT_MENTIONED,,,CHEMOTHERAPY,,,DECLINING,
44,NOT_MENTIONED,,,,CHEMOTHERAPY,,DECLINING,
44,,PROGRESSION,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,
44,,PROGRESSION,NOT_MENTIONED,VINCA ALKALOID,,,NOT_MENTIONED,
44,,PROGRESSION,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,,,
44,,PROGRESSION,SYMPTOM_PRESENT,ALKYLATING,,,,
44,,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,,
44,,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,,OTHER,,
44,,PROGRESSION,,BRAF,TARGETED_THERAPY,,NOT_MENTIONED,
44,,PROGRESSION,,BRAF,,,NOT_MENTIONED,
44,,PROGRESSION,,MEK,TARGETED_THERAPY,,,
44,,PROGRESSION,,MEK,,,,
44,,,,MEK,TARGETED_THERAPY,cumulus__none,,
44,,,,MEK,,cumulus__none,,
44,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,,,boston_childrens
44,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,CHEMOTHERAPY,,,,boston_childrens
44,NOT_MENTIONED,STABLE,SYMPTOM_PRESENT,,,,,boston_childrens
44,NOT_MENTIONED,,NOT_MENTIONED,,TARGETED_THERAPY,,,boston_childrens
44,NOT_MENTIONED,,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
44,NOT_MENTIONED,,SYMPTOM_PRESENT,ALKYLATING,,,NOT_MENTIONED,boston_childrens
44,NOT_MENTIONED,,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,CARBOPLATIN,,boston_childrens
44,NOT_MENTIONED,,SYMPTOM_PRESENT,PLATINUM,,CARBOPLATIN,,boston_childrens
44,NOT_MENTIONED,,SYMPTOM_PRESENT,,CHEMOTHERAPY,CARBOPLATIN,,boston_childrens
44,NOT_MENTIONED,,SYMPTOM_PRESENT,,,CARBOPLATIN,,boston_childrens
44,NOT_MENTIONED,,,CHEMOTHERAPY,CHEMOTHERAPY,,DECLINING,boston_childrens
44,NOT_MENTIONED,,,CHEMOTHERAPY,,,DECLINING,boston_childrens
44,NOT_MENTIONED,,,,CHEMOTHERAPY,,DECLINING,boston_childrens
44,,PROGRESSION,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
44,,PROGRESSION,NOT_MENTIONED,VINCA ALKALOID,,,NOT_MENTIONED,boston_childrens
44,,PROGRESSION,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,,,boston_childrens
44,,PROGRESSION,SYMPTOM_PRESENT,ALKYLATING,,,,boston_childrens
44,,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,,boston_childrens
44,,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,,OTHER,,boston_childrens
44,,PROGRESSION,,BRAF,TARGETED_THERAPY,,NOT_MENTIONED,boston_childrens
44,,PROGRESSION,,BRAF,,,NOT_MENTIONED,boston_childrens
44,,PROGRESSION,,MEK,TARGETED_THERAPY,,,boston_childrens
44,,PROGRESSION,,MEK,,,,boston_childrens
44,,,,MEK,TARGETED_THERAPY,cumulus__none,,boston_childrens
44,,,,MEK,,cumulus__none,,boston_childrens
43,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,,TARGETED_THERAPY,,,
43,AVAILABLE_AND_ELIGIBLE,,,VINCA ALKALOID,CHEMOTHERAPY,,,
43,AVAILABLE_AND_ELIGIBLE,,,VINCA ALKALOID,,,,
43,AVAILABLE_AND_ELIGIBLE,,,,TARGETED_THERAPY,cumulus__none,,
43,AVAILABLE_AND_ELIGIBLE,,,,,cumulus__none,,
43,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,,NOT_MENTIONED,
43,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,,,NOT_MENTIONED,
43,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
43,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
43,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,,NOT_MENTIONED,
43,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,PLATINUM,,,NOT_MENTIONED,
43,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
43,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
43,NOT_MENTIONED,PROGRESSION,,BRAF,TARGETED_THERAPY,,,
43,NOT_MENTIONED,PROGRESSION,,BRAF,,,,
43,NOT_MENTIONED,PROGRESSION,,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,NOT_MENTIONED,
43,NOT_MENTIONED,PROGRESSION,,CHEMOTHERAPY,,OTHER,NOT_MENTIONED,
43,NOT_MENTIONED,PROGRESSION,,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,,
43,NOT_MENTIONED,PROGRESSION,,VINCA ALKALOID,,NOT_MENTIONED,,
43,NOT_MENTIONED,,NOT_MENTIONED,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,
43,NOT_MENTIONED,,NOT_MENTIONED,,,CARBOPLATIN_VINCRISTINE,,
43,NOT_MENTIONED,,SYMPTOM_PRESENT,,TARGETED_THERAPY,cumulus__none,NOT_MENTIONED,
43,NOT_MENTIONED,,SYMPTOM_PRESENT,,,cumulus__none,NOT_MENTIONED,
43,NOT_MENTIONED,,,PLATINUM,CHEMOTHERAPY,CARBOPLATIN,NOT_MENTIONED,
43,NOT_MENTIONED,,,PLATINUM,,CARBOPLATIN,NOT_MENTIONED,
43,NOT_MENTIONED,,,,CHEMOTHERAPY,CARBOPLATIN,NOT_MENTIONED,
43,NOT_MENTIONED,,,,,CARBOPLATIN,NOT_MENTIONED,
43,,PROGRESSION,SYMPTOM_PRESENT,,,NOT_MENTIONED,DECLINING,
43,,PROGRESSION,,CHEMOTHERAPY,CHEMOTHERAPY,NOT_MENTIONED,,
43,,PROGRESSION,,CHEMOTHERAPY,,NOT_MENTIONED,,
43,,PROGRESSION,,MEK,TARGETED_THERAPY,cumulus__none,,
43,,PROGRESSION,,MEK,,cumulus__none,,
43,,PROGRESSION,,PLATINUM,CHEMOTHERAPY,CARBOPLATIN,,
43,,PROGRESSION,,PLATINUM,,CARBOPLATIN,,
43,,PROGRESSION,,,CHEMOTHERAPY,CARBOPLATIN,,
43,,PROGRESSION,,,TARGETED_THERAPY,cumulus__none,DECLINING,
43,,PROGRESSION,,,TARGETED_THERAPY,,DECLINING,
43,,PROGRESSION,,,,CARBOPLATIN,,
43,,PROGRESSION,,,,cumulus__none,DECLINING,
43,,,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,OTHER,,
43,,,SYMPTOM_PRESENT,ALKYLATING,,OTHER,,
43,,,SYMPTOM_PRESENT,BRAF,TARGETED_THERAPY,,,
43,,,SYMPTOM_PRESENT,BRAF,,,,
43,,,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,
43,,,SYMPTOM_PRESENT,CHEMOTHERAPY,,NOT_MENTIONED,NOT_MENTIONED,
43,,,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,OTHER,,
43,,,SYMPTOM_PRESENT,VINCA ALKALOID,,OTHER,,
43,,,,PLATINUM,CHEMOTHERAPY,CARBOPLATIN,NOT_MENTIONED,
43,,,,PLATINUM,,CARBOPLATIN,NOT_MENTIONED,
43,,,,,CHEMOTHERAPY,CARBOPLATIN,NOT_MENTIONED,
43,,,,,TARGETED_THERAPY,cumulus__none,DECLINING,
43,,,,,TARGETED_THERAPY,,DECLINING,
43,,,,,,CARBOPLATIN,NOT_MENTIONED,
43,,,,,,cumulus__none,DECLINING,
43,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,,TARGETED_THERAPY,,,boston_childrens
43,AVAILABLE_AND_ELIGIBLE,,,VINCA ALKALOID,CHEMOTHERAPY,,,boston_childrens
43,AVAILABLE_AND_ELIGIBLE,,,VINCA ALKALOID,,,,boston_childrens
43,AVAILABLE_AND_ELIGIBLE,,,,TARGETED_THERAPY,cumulus__none,,boston_childrens
43,AVAILABLE_AND_ELIGIBLE,,,,,cumulus__none,,boston_childrens
43,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,,,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,PLATINUM,,,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,PROGRESSION,,BRAF,TARGETED_THERAPY,,,boston_childrens
43,NOT_MENTIONED,PROGRESSION,,BRAF,,,,boston_childrens
43,NOT_MENTIONED,PROGRESSION,,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,PROGRESSION,,CHEMOTHERAPY,,OTHER,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,PROGRESSION,,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
43,NOT_MENTIONED,PROGRESSION,,VINCA ALKALOID,,NOT_MENTIONED,,boston_childrens
43,NOT_MENTIONED,,NOT_MENTIONED,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,boston_childrens
43,NOT_MENTIONED,,NOT_MENTIONED,,,CARBOPLATIN_VINCRISTINE,,boston_childrens
43,NOT_MENTIONED,,SYMPTOM_PRESENT,,TARGETED_THERAPY,cumulus__none,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,,SYMPTOM_PRESENT,,,cumulus__none,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,,,PLATINUM,CHEMOTHERAPY,CARBOPLATIN,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,,,PLATINUM,,CARBOPLATIN,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,,,,CHEMOTHERAPY,CARBOPLATIN,NOT_MENTIONED,boston_childrens
43,NOT_MENTIONED,,,,,CARBOPLATIN,NOT_MENTIONED,boston_childrens
43,,PROGRESSION,SYMPTOM_PRESENT,,,NOT_MENTIONED,DECLINING,boston_childrens
43,,PROGRESSION,,CHEMOTHERAPY,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
43,,PROGRESSION,,CHEMOTHERAPY,,NOT_MENTIONED,,boston_childrens
43,,PROGRESSION,,MEK,TARGETED_THERAPY,cumulus__none,,boston_childrens
43,,PROGRESSION,,MEK,,cumulus__none,,boston_childrens
43,,PROGRESSION,,PLATINUM,CHEMOTHERAPY,CARBOPLATIN,,boston_childrens
43,,PROGRESSION,,PLATINUM,,CARBOPLATIN,,boston_childrens
43,,PROGRESSION,,,CHEMOTHERAPY,CARBOPLATIN,,boston_childrens
43,,PROGRESSION,,,TARGETED_THERAPY,cumulus__none,DECLINING,boston_childrens
43,,PROGRESSION,,,TARGETED_THERAPY,,DECLINING,boston_childrens
43,,PROGRESSION,,,,CARBOPLATIN,,boston_childrens
43,,PROGRESSION,,,,cumulus__none,DECLINING,boston_childrens
43,,,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,OTHER,,boston_childrens
43,,,SYMPTOM_PRESENT,ALKYLATING,,OTHER,,boston_childrens
43,,,SYMPTOM_PRESENT,BRAF,TARGETED_THERAPY,,,boston_childrens
43,,,SYMPTOM_PRESENT,BRAF,,,,boston_childrens
43,,,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
43,,,SYMPTOM_PRESENT,CHEMOTHERAPY,,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
43,,,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,OTHER,,boston_childrens
43,,,SYMPTOM_PRESENT,VINCA ALKALOID,,OTHER,,boston_childrens
43,,,,PLATINUM,CHEMOTHERAPY,CARBOPLATIN,NOT_MENTIONED,boston_childrens
43,,,,PLATINUM,,CARBOPLATIN,NOT_MENTIONED,boston_childrens
43,,,,,CHEMOTHERAPY,CARBOPLATIN,NOT_MENTIONED,boston_childrens
43,,,,,TARGETED_THERAPY,cumulus__none,DECLINING,boston_childrens
43,,,,,TARGETED_THERAPY,,DECLINING,boston_childrens
43,,,,,,CARBOPLATIN,NOT_MENTIONED,boston_childrens
43,,,,,,cumulus__none,DECLINING,boston_childrens
42,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,,CHEMOTHERAPY,,NOT_MENTIONED,
42,AVAILABLE_NOT_ELIGIBLE,,,,,,,
42,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,SURGERY,NOT_MENTIONED,NOT_MENTIONED,
42,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,TARGETED_THERAPY,cumulus__none,NOT_MENTIONED,
42,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,,cumulus__none,NOT_MENTIONED,
42,NOT_MENTIONED,PROGRESSION,,ALKYLATING,CHEMOTHERAPY,,NOT_MENTIONED,
42,NOT_MENTIONED,PROGRESSION,,ALKYLATING,,,NOT_MENTIONED,
42,NOT_MENTIONED,PROGRESSION,,PLATINUM,CHEMOTHERAPY,CARBOPLATIN,,
42,NOT_MENTIONED,PROGRESSION,,PLATINUM,,CARBOPLATIN,,
42,NOT_MENTIONED,PROGRESSION,,,CHEMOTHERAPY,CARBOPLATIN,,
42,NOT_MENTIONED,PROGRESSION,,,,CARBOPLATIN,,
42,NOT_MENTIONED,STABLE,NOT_MENTIONED,,,,,
42,NOT_MENTIONED,,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,,
42,NOT_MENTIONED,,NOT_MENTIONED,VINCA ALKALOID,,NOT_MENTIONED,,
42,NOT_MENTIONED,,NOT_MENTIONED,,TARGETED_THERAPY,cumulus__none,,
42,NOT_MENTIONED,,NOT_MENTIONED,,,cumulus__none,,
42,NOT_MENTIONED,,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,NOT_MENTIONED,,
42,NOT_MENTIONED,,SYMPTOM_PRESENT,CHEMOTHERAPY,,NOT_MENTIONED,,
42,,PROGRESSION,NOT_MENTIONED,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,
42,,PROGRESSION,NOT_MENTIONED,,,CARBOPLATIN_VINCRISTINE,,
42,,PROGRESSION,SYMPTOM_PRESENT,,SURGERY,NOT_MENTIONED,NOT_MENTIONED,
42,,PROGRESSION,,ALKYLATING,CHEMOTHERAPY,NOT_MENTIONED,,
42,,PROGRESSION,,ALKYLATING,,NOT_MENTIONED,,
42,,,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,
42,,,SYMPTOM_PRESENT,ALKYLATING,,NOT_MENTIONED,NOT_MENTIONED,
42,,,SYMPTOM_PRESENT,MEK,TARGETED_THERAPY,,,
42,,,SYMPTOM_PRESENT,MEK,,,,
42,,,SYMPTOM_PRESENT,,,,IMPROVING,
42,,,,BRAF,TARGETED_THERAPY,cumulus__none,,
42,,,,BRAF,,cumulus__none,,
42,,,,VINCA ALKALOID,CHEMOTHERAPY,,DECLINING,
42,,,,VINCA ALKALOID,,,DECLINING,
42,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
42,AVAILABLE_NOT_ELIGIBLE,,,,,,,boston_childrens
42,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,SURGERY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
42,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,TARGETED_THERAPY,cumulus__none,NOT_MENTIONED,boston_childrens
42,NOT_MENTIONED,PROGRESSION,SYMPTOM_PRESENT,,,cumulus__none,NOT_MENTIONED,boston_childrens
42,NOT_MENTIONED,PROGRESSION,,ALKYLATING,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
42,NOT_MENTIONED,PROGRESSION,,ALKYLATING,,,NOT_MENTIONED,boston_childrens
42,NOT_MENTIONED,PROGRESSION,,PLATINUM,CHEMOTHERAPY,CARBOPLATIN,,boston_childrens
42,NOT_MENTIONED,PROGRESSION,,PLATINUM,,CARBOPLATIN,,boston_childrens
42,NOT_MENTIONED,PROGRESSION,,,CHEMOTHERAPY,CARBOPLATIN,,boston_childrens
42,NOT_MENTIONED,PROGRESSION,,,,CARBOPLATIN,,boston_childrens
42,NOT_MENTIONED,STABLE,NOT_MENTIONED,,,,,boston_childrens
42,NOT_MENTIONED,,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
42,NOT_MENTIONED,,NOT_MENTIONED,VINCA ALKALOID,,NOT_MENTIONED,,boston_childrens
42,NOT_MENTIONED,,NOT_MENTIONED,,TARGETED_THERAPY,cumulus__none,,boston_childrens
42,NOT_MENTIONED,,NOT_MENTIONED,,,cumulus__none,,boston_childrens
42,NOT_MENTIONED,,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
42,NOT_MENTIONED,,SYMPTOM_PRESENT,CHEMOTHERAPY,,NOT_MENTIONED,,boston_childrens
42,,PROGRESSION,NOT_MENTIONED,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,boston_childrens
42,,PROGRESSION,NOT_MENTIONED,,,CARBOPLATIN_VINCRISTINE,,boston_childrens
42,,PROGRESSION,SYMPTOM_PRESENT,,SURGERY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
42,,PROGRESSION,,ALKYLATING,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
42,,PROGRESSION,,ALKYLATING,,NOT_MENTIONED,,boston_childrens
42,,,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
42,,,SYMPTOM_PRESENT,ALKYLATING,,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
42,,,SYMPTOM_PRESENT,MEK,TARGETED_THERAPY,,,boston_childrens
42,,,SYMPTOM_PRESENT,MEK,,,,boston_childrens
42,,,SYMPTOM_PRESENT,,,,IMPROVING,boston_childrens
42,,,,BRAF,TARGETED_THERAPY,cumulus__none,,boston_childrens
42,,,,BRAF,,cumulus__none,,boston_childrens
42,,,,VINCA ALKALOID,CHEMOTHERAPY,,DECLINING,boston_childrens
42,,,,VINCA ALKALOID,,,DECLINING,boston_childrens
41,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,,TARGETED_THERAPY,cumulus__none,,
41,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,,,cumulus__none,,
41,AVAILABLE_AND_ELIGIBLE,,,,CHEMOTHERAPY,OTHER,,
41,AVAILABLE_AND_ELIGIBLE,,,,,NOT_MENTIONED,,
41,AVAILABLE_AND_ELIGIBLE,,,,,OTHER,,
41,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,,
41,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,VINCA ALKALOID,,,,
41,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,,TARGETED_THERAPY,,,
41,NOT_MENTIONED,,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,
41,NOT_MENTIONED,,NOT_MENTIONED,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,,
41,NOT_MENTIONED,,NOT_MENTIONED,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
41,NOT_MENTIONED,,NOT_MENTIONED,,,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,
41,NOT_MENTIONED,,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,NOT_MENTIONED,,
41,NOT_MENTIONED,,SYMPTOM_PRESENT,ALKYLATING,,NOT_MENTIONED,,
41,NOT_MENTIONED,,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,NOT_MENTIONED,,
41,NOT_MENTIONED,,SYMPTOM_PRESENT,PLATINUM,,NOT_MENTIONED,,
41,NOT_MENTIONED,,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,OTHER,,
41,NOT_MENTIONED,,SYMPTOM_PRESENT,VINCA ALKALOID,,OTHER,,
41,,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,
41,,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,,
41,,PROGRESSION,SYMPTOM_PRESENT,BRAF,TARGETED_THERAPY,,,
41,,PROGRESSION,SYMPTOM_PRESENT,BRAF,,,,
41,,PROGRESSION,SYMPTOM_PRESENT,MEK,TARGETED_THERAPY,,,
41,,PROGRESSION,SYMPTOM_PRESENT,MEK,,,,
41,,PROGRESSION,SYMPTOM_PRESENT,,TARGETED_THERAPY,cumulus__none,DECLINING,
41,,PROGRESSION,SYMPTOM_PRESENT,,TARGETED_THERAPY,,DECLINING,
41,,PROGRESSION,SYMPTOM_PRESENT,,,cumulus__none,DECLINING,
41,,PROGRESSION,,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,
41,,PROGRESSION,,VINCA ALKALOID,,NOT_MENTIONED,NOT_MENTIONED,
41,,,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,,
41,,,NOT_MENTIONED,CHEMOTHERAPY,,OTHER,,
41,,,SYMPTOM_PRESENT,,TARGETED_THERAPY,cumulus__none,DECLINING,
41,,,SYMPTOM_PRESENT,,TARGETED_THERAPY,,DECLINING,
41,,,SYMPTOM_PRESENT,,,cumulus__none,DECLINING,
41,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,,TARGETED_THERAPY,cumulus__none,,boston_childrens
41,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,,,cumulus__none,,boston_childrens
41,AVAILABLE_AND_ELIGIBLE,,,,CHEMOTHERAPY,OTHER,,boston_childrens
41,AVAILABLE_AND_ELIGIBLE,,,,,NOT_MENTIONED,,boston_childrens
41,AVAILABLE_AND_ELIGIBLE,,,,,OTHER,,boston_childrens
41,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,VINCA ALKALOID,CHEMOTHERAPY,,,boston_childrens
41,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,VINCA ALKALOID,,,,boston_childrens
41,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,,TARGETED_THERAPY,,,boston_childrens
41,NOT_MENTIONED,,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,boston_childrens
41,NOT_MENTIONED,,NOT_MENTIONED,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,,boston_childrens
41,NOT_MENTIONED,,NOT_MENTIONED,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,boston_childrens
41,NOT_MENTIONED,,NOT_MENTIONED,,,CARBOPLATIN_VINCRISTINE,NOT_MENTIONED,boston_childrens
41,NOT_MENTIONED,,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
41,NOT_MENTIONED,,SYMPTOM_PRESENT,ALKYLATING,,NOT_MENTIONED,,boston_childrens
41,NOT_MENTIONED,,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
41,NOT_MENTIONED,,SYMPTOM_PRESENT,PLATINUM,,NOT_MENTIONED,,boston_childrens
41,NOT_MENTIONED,,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,OTHER,,boston_childrens
41,NOT_MENTIONED,,SYMPTOM_PRESENT,VINCA ALKALOID,,OTHER,,boston_childrens
41,,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,,boston_childrens
41,,PROGRESSION,NOT_MENTIONED,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,,boston_childrens
41,,PROGRESSION,SYMPTOM_PRESENT,BRAF,TARGETED_THERAPY,,,boston_childrens
